date,phase,noise_type,acquisition_function,query_budget,image_id,run_number,attack_success,queries_used,emissions_kg,execution_time_seconds,notes
2026-07-20 03:06,Phase 1,gaussian,none,10,ILSVRC2012_val_00002327.JPEG,4,True,1,5.2802308084457626e-08,0.0247554779052734,Gaussian random baseline
2026-07-20 03:06,Phase 1,gaussian,none,10,ILSVRC2012_val_00002327.JPEG,5,True,1,1.5946343153615354e-08,0.0077733993530273,Gaussian random baseline
2026-07-20 03:06,Phase 1,gaussian,none,10,ILSVRC2012_val_00002327.JPEG,6,True,1,1.6554888869481516e-08,0.0080854892730712,Gaussian random baseline
2026-07-20 03:06,Phase 1,gaussian,none,10,ILSVRC2012_val_00002327.JPEG,7,True,1,1.7530552423023956e-08,0.0086290836334228,Gaussian random baseline
2026-07-20 03:06,Phase 1,gaussian,none,10,ILSVRC2012_val_00002327.JPEG,8,True,1,2.1188652005830853e-08,0.0103938579559326,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00002327.JPEG,9,True,1,2.1520022212357923e-08,0.0100874900817871,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00002327.JPEG,10,True,1,1.8740829085620635e-08,0.0089688301086425,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00037159.JPEG,1,True,1,2.5541437961290053e-08,0.0125677585601806,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00037159.JPEG,2,True,1,2.0729378280059643e-08,0.0100324153900146,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00037159.JPEG,3,True,1,1.875444306578964e-08,0.0090456008911132,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00037159.JPEG,4,True,1,1.5840465446796437e-08,0.0076885223388671,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00037159.JPEG,5,True,1,1.6838455285115632e-08,0.008319616317749,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00037159.JPEG,6,True,1,1.7461771839754923e-08,0.008458137512207,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00037159.JPEG,7,True,1,1.91581467274572e-08,0.0092914104461669,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00037159.JPEG,8,True,1,2.318025745224898e-08,0.0116829872131347,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00037159.JPEG,9,True,1,1.9457342036294773e-08,0.0093414783477783,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00037159.JPEG,10,True,1,2.2350169752516325e-08,0.0109586715698242,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00027393.JPEG,1,True,1,1.5646904280619666e-08,0.0081143379211425,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00027393.JPEG,2,True,1,1.56744552163738e-08,0.0078999996185302,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00027393.JPEG,3,True,1,1.8996772004342296e-08,0.0094187259674072,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00027393.JPEG,4,True,1,1.579617088673109e-08,0.0079360008239746,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00027393.JPEG,5,True,1,1.8696809550273492e-08,0.0093591213226318,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00027393.JPEG,6,True,1,1.7400931031878862e-08,0.0080649852752685,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00027393.JPEG,7,True,1,1.6731307010504735e-08,0.0080742835998535,Gaussian random baseline
