date,phase,noise_type,acquisition_function,query_budget,image_id,run_number,attack_success,queries_used,emissions_kg,execution_time_seconds,notes
2026-07-17 14:49,Phase 1,perlin,EI,10,ILSVRC2012_val_00017651.JPEG,4,True,2,1.3548107190689396e-05,5.156073808670044,Phase 1 automated run
2026-07-17 14:49,Phase 1,perlin,EI,10,ILSVRC2012_val_00017651.JPEG,5,True,2,1.186098025742446e-05,4.482095718383789,Phase 1 automated run
2026-07-17 14:49,Phase 1,perlin,EI,10,ILSVRC2012_val_00017651.JPEG,6,True,2,1.051138702314008e-05,3.971049070358277,Phase 1 automated run
2026-07-17 14:49,Phase 1,perlin,EI,10,ILSVRC2012_val_00017651.JPEG,7,True,2,1.4232930918657212e-05,5.382087230682373,Phase 1 automated run
2026-07-17 14:49,Phase 1,perlin,EI,10,ILSVRC2012_val_00017651.JPEG,8,True,2,1.2207600856892826e-05,4.617445707321167,Phase 1 automated run
2026-07-17 14:49,Phase 1,perlin,EI,10,ILSVRC2012_val_00017651.JPEG,9,True,2,1.1008493684985431e-05,4.1649169921875,Phase 1 automated run
2026-07-17 14:49,Phase 1,perlin,EI,10,ILSVRC2012_val_00017651.JPEG,10,True,2,8.60112966506821e-06,3.2491114139556885,Phase 1 automated run
2026-07-17 14:49,Phase 1,perlin,EI,10,ILSVRC2012_val_00034015.JPEG,1,True,2,9.20429718940202e-06,3.474415063858032,Phase 1 automated run
2026-07-17 14:49,Phase 1,perlin,EI,10,ILSVRC2012_val_00034015.JPEG,2,True,2,1.077743770864472e-05,4.085268259048462,Phase 1 automated run
2026-07-17 14:50,Phase 1,perlin,EI,10,ILSVRC2012_val_00034015.JPEG,3,True,2,9.668453369133762e-06,3.6517608165740967,Phase 1 automated run
2026-07-17 14:50,Phase 1,perlin,EI,10,ILSVRC2012_val_00034015.JPEG,4,True,2,1.3555497621842183e-05,5.126326084136963,Phase 1 automated run
2026-07-17 14:50,Phase 1,perlin,EI,10,ILSVRC2012_val_00034015.JPEG,5,True,2,1.912717079822388e-05,7.219116449356079,Phase 1 automated run
2026-07-17 14:50,Phase 1,perlin,EI,10,ILSVRC2012_val_00034015.JPEG,6,True,2,1.4662688271023951e-05,5.557385444641113,Phase 1 automated run
2026-07-17 14:50,Phase 1,perlin,EI,10,ILSVRC2012_val_00034015.JPEG,7,True,2,1.3709354948776284e-05,5.182068109512329,Phase 1 automated run
2026-07-17 14:50,Phase 1,perlin,EI,10,ILSVRC2012_val_00034015.JPEG,8,True,2,1.194264894666438e-05,4.5013978481292725,Phase 1 automated run
2026-07-17 14:50,Phase 1,perlin,EI,10,ILSVRC2012_val_00034015.JPEG,9,True,2,9.842691490329852e-06,3.741901397705078,Phase 1 automated run
2026-07-17 14:50,Phase 1,perlin,EI,10,ILSVRC2012_val_00034015.JPEG,10,True,2,1.1753282430216744e-05,4.443701982498169,Phase 1 automated run
2026-07-17 14:50,Phase 1,perlin,EI,10,ILSVRC2012_val_00004691.JPEG,1,True,2,1.2324470903402288e-05,4.654310941696167,Phase 1 automated run
2026-07-17 14:51,Phase 1,perlin,EI,10,ILSVRC2012_val_00004691.JPEG,2,True,2,9.320165800169649e-06,3.519851922988892,Phase 1 automated run
2026-07-17 14:51,Phase 1,perlin,EI,10,ILSVRC2012_val_00004691.JPEG,3,True,2,9.047306492719176e-06,3.416323184967041,Phase 1 automated run
2026-07-17 14:51,Phase 1,perlin,EI,10,ILSVRC2012_val_00004691.JPEG,4,True,2,1.0917534500866433e-05,4.178422212600708,Phase 1 automated run
2026-07-17 14:51,Phase 1,perlin,EI,10,ILSVRC2012_val_00004691.JPEG,5,True,2,9.334374157856008e-06,3.539663553237915,Phase 1 automated run
2026-07-17 14:51,Phase 1,perlin,EI,10,ILSVRC2012_val_00004691.JPEG,6,True,2,9.337721726068126e-06,3.534081220626831,Phase 1 automated run
2026-07-17 14:51,Phase 1,perlin,EI,10,ILSVRC2012_val_00004691.JPEG,7,True,2,8.750323834127839e-06,3.307816743850708,Phase 1 automated run
2026-07-17 14:51,Phase 1,perlin,EI,10,ILSVRC2012_val_00004691.JPEG,8,True,2,8.86057355498841e-06,3.3450067043304443,Phase 1 automated run
2026-07-17 14:51,Phase 1,perlin,EI,10,ILSVRC2012_val_00004691.JPEG,9,True,2,8.601940088260499e-06,3.248927116394043,Phase 1 automated run
2026-07-17 14:51,Phase 1,perlin,EI,10,ILSVRC2012_val_00004691.JPEG,10,True,2,1.015004396244691e-05,3.8408632278442383,Phase 1 automated run
2026-07-17 14:51,Phase 1,perlin,EI,10,ILSVRC2012_val_00041593.JPEG,1,True,2,1.326082669559385e-05,5.007697343826294,Phase 1 automated run
2026-07-17 14:51,Phase 1,perlin,EI,10,ILSVRC2012_val_00041593.JPEG,2,True,2,1.833020920007073e-05,6.980972051620483,Phase 1 automated run
2026-07-17 14:52,Phase 1,perlin,EI,10,ILSVRC2012_val_00041593.JPEG,3,True,2,1.0738408626321735e-05,4.053123235702515,Phase 1 automated run
2026-07-17 14:52,Phase 1,perlin,EI,10,ILSVRC2012_val_00041593.JPEG,4,True,2,1.1040841492157969e-05,4.1358642578125,Phase 1 automated run
2026-07-17 14:52,Phase 1,perlin,EI,10,ILSVRC2012_val_00041593.JPEG,5,True,2,1.1098676383049258e-05,4.191180944442749,Phase 1 automated run
2026-07-17 14:52,Phase 1,perlin,EI,10,ILSVRC2012_val_00041593.JPEG,6,True,2,9.232288977048912e-06,3.489248275756836,Phase 1 automated run
